gadget_id,gadget_name,identifier,labels
715,iphone4s  verizon  32gb  black,apple iphone4s 32gb verizon,
716,iphone4s  verizon  64gb  black,apple iphone4s 64gb verizon,
718,iphone4s  unlocked  16gb  black,apple iphone4s 16gb unlocked,
719,iphone4s  unlocked  32gb  black,apple iphone4s 32gb unlocked,
720,iphone4s  unlocked  64gb  black,apple iphone4s 64gb unlocked,
670,iphone4  at&t  8gb  white,apple iphone4 8gb att,
671,iphone4  at&t  16gb  white,apple iphone4 16gb att,
672,iphone4  at&t  32gb  white,apple iphone4 32gb att,
673,iphone4  sprint  8gb  white,apple iphone4 8gb sprint,
676,iphone4  unlocked  8gb  white,apple iphone4 8gb unlocked,
677,iphone4  unlocked  16gb  white,apple iphone4 16gb unlocked,
678,iphone4  unlocked  32gb  white,apple iphone4 32gb unlocked,
679,iphone4  at&t  8gb  black,apple iphone4 8gb att,
680,iphone4  at&t  16gb  black,apple iphone4 16gb att,
681,iphone4  at&t  32gb  black,apple iphone4 32gb att,
682,iphone4  sprint  8gb  black,apple iphone4 8gb sprint,
685,iphone4  unlocked  8gb  black,apple iphone4 8gb unlocked,
686,iphone4  unlocked  16gb  black,apple iphone4 16gb unlocked,
687,iphone4  unlocked  32gb  black,apple iphone4 32gb unlocked,
722,ipadair2    wifi  16gb  gold,apple ipadair2 16gb wifionly,
723,ipadair2    wifi  64gb  gold,apple ipadair 64gb wifionly,
724,ipadair2    wifi  128gb  gold,apple ipadair2 128gb wifionly,
725,ipadair2 tmobile  16gb  gold,apple ipadair2 16gb wificellular,
726,ipadair2 tmobile  64gb  gold,apple ipadair2 64gb wificellular,
727,ipadair2 tmobile  128gb  gold,apple ipadair2 128gb wificellular,
728,ipadair2    wifi  16gb  silver,apple ipadair2 16gb wifionly,
729,ipadair2    wifi  64gb  silver,apple ipadair 64gb wifionly,
730,ipadair2    wifi  128gb  silver,apple ipadair2 128gb wifionly,
731,ipadair2 tmobile  16gb  silver,apple ipadair2 16gb wificellular,
732,ipadair2 tmobile  64gb  silver,apple ipadair2 64gb wificellular,
733,ipadair2 tmobile  128gb  silver,apple ipadair2 128gb wificellular,
734,ipadair2    wifi  16gb  space gray,apple ipadair2 16gb wifionly,
735,ipadair2    wifi  64gb  space gray,apple ipadair 64gb wifionly,
736,ipadair2    wifi  128gb  space gray,apple ipadair2 128gb wifionly,
737,ipadair2 tmobile  16gb  space gray,apple ipadair2 16gb wificellular,
738,ipadair2 tmobile  64gb  space gray,apple ipadair2 64gb wificellular,
739,ipadair2 tmobile  128gb  space gray,apple ipadair2 128gb wificellular,
774,ipad mini 3    wifi  16gb  silver,apple ipad mini 3 16gb wifionly,
775,ipad mini 3    wifi  64gb  silver,apple ipad mini 3 64gb wifionly,
776,ipad mini 3    wifi  128gb  silver,apple ipad mini 3 128gb wifionly,
777,ipad mini 3 tmobile  16gb  silver,apple ipad mini 3 16gb wificellular,
778,ipad mini 3 tmobile  64gb  silver,apple ipad mini 3 64gb wificellular,
779,ipad mini 3 tmobile  128gb  silver,apple ipad mini 3 128gb wificellular,
780,ipad mini 3    wifi  16gb  gold,apple ipad mini 3 16gb wifionly,
781,ipad mini 3    wifi  64gb  gold,apple ipad mini 3 64gb wifionly,
782,ipad mini 3    wifi  128gb  gold,apple ipad mini 3 128gb wifionly,
783,ipad mini 3 tmobile  16gb  gold,apple ipad mini 3 16gb wificellular,
784,ipad mini 3 tmobile  64gb  gold,apple ipad mini 3 64gb wificellular,
785,ipad mini 3 tmobile  128gb  gold,apple ipad mini 3 128gb wificellular,
786,ipad mini 3    wifi  16gb  space gray,apple ipad mini 3 16gb wifionly,
787,ipad mini 3    wifi  64gb  space gray,apple ipad mini 3 64gb wifionly,
788,ipad mini 3    wifi  128gb  space gray,apple ipad mini 3 128gb wifionly,
789,ipad mini 3 tmobile  16gb  space gray,apple ipad mini 3 16gb wificellular,
790,ipad mini 3 tmobile  64gb  space gray,apple ipad mini 3 64gb wificellular,
791,ipad mini 3 tmobile  128gb  space gray,apple ipad mini 3 128gb wificellular,
876,galaxy s6  at&t  32gb,samsung galaxys6 sm g920a,
877,galaxy s6  at&t  64gb,samsung galaxys6 sm g920a,
878,galaxy s6  at&t  128gb,samsung galaxys6 sm g920a,
879,galaxy s6  verizon  32gb,samsung galaxys6 sm g920v,
880,galaxy s6  verizon  64gb,samsung galaxys6 sm g920v,
881,galaxy s6  verizon  128gb,samsung galaxys6 sm g920v,
882,galaxy s6  u.s. cellular  32gb,samsung galaxys6 sm g920r4,
883,galaxy s6  u.s. cellular  64gb,samsung galaxys6 sm g920r4,
884,galaxy s6  u.s. cellular  128gb,samsung galaxys6 sm g920r4,
888,galaxy s6  tmobile  32gb,samsung galaxys6 sm g920t,
889,galaxy s6  tmobile  64gb,samsung galaxys6 sm g920t,
890,galaxy s6  tmobile  128gb,samsung galaxys6 sm g920t,
904,galaxy s6 edge  at&t  32gb,samsung galaxys6 edge sm g925a,
905,galaxy s6 edge  at&t  64gb,samsung galaxys6 edge sm g925a,
906,galaxy s6 edge  verizon  32gb,samsung galaxys6 edge sm g925v,
907,galaxy s6 edge  verizon  64gb,samsung galaxys6 edge sm g925v,
908,galaxy s6 edge  tmobile  32gb,samsung galaxys6 edge sm g925t,
909,galaxy s6 edge  tmobile  64gb,samsung galaxys6 edge sm g925t,
910,galaxy s6 edge  sprint  32gb,samsung galaxys6 edge sm g925ap,
911,galaxy s6 edge  sprint  64gb,samsung galaxys6 edge sm g925ap,
919,galaxy s6 active  at&t  32gb,samsung galaxys5 active sm g870a att,
1074,note edge  at&t  32gb,samsung galaxy note edge sm n915a att,
1075,note edge  verizon  32gb,samsung galaxy note edge sm n915 verizon,
1076,note edge  u.s. cellular  32gb,samsung galaxy note3 sm n900t tmobile,
1077,note edge  tmobile  32gb,samsung galaxy note edge sm n915t tmobile,
1080,note3  at&t  16gb,samsung galaxy note3 sm n900a att,
1081,note3  at&t  32gb,samsung galaxy note3 sm n900a att,
1082,note3  at&t  64gb,samsung galaxy note3 sm n900a att,
1083,note3  verizon  16gb,samsung galaxy note3 sm n900v verizon,
1084,note3  verizon  32gb,samsung galaxy note3 sm n900v verizon,
1085,note3  verizon  64gb,samsung galaxy note3 sm n900v verizon,
1086,note3  u.s. cellular  16gb,samsung galaxy note3 sm n900r4 us cellular,
1087,note3  u.s. cellular  32gb,samsung galaxy note3 sm n900r4 us cellular,
1088,note3  u.s. cellular  64gb,samsung galaxy note3 sm n900r4 us cellular,
1089,note3  tmobile  16gb,samsung galaxy note3 sm n900t tmobile,
1090,note3  tmobile  32gb,samsung galaxy note3 sm n900t tmobile,
1091,note3  tmobile  64gb,samsung galaxy note3 sm n900t tmobile,
1095,note4  at&t  32gb,samsung galaxy note4 sm n910v att,
1096,note4  verizon  32gb,samsung galaxy note4 sm n910v verizon,
1098,note4  tmobile  32gb,samsung galaxy note4 sm n910t tmobile,
1139,galaxy tab4 10.1  verizon  16gb,samsung galaxy tab4 101 sm t537v verizon,
1140,galaxy tab4 10.1  verizon  32gb,samsung galaxy tab4 101 sm t537v verizon,
1141,galaxy tab4 10.1    wifi  16gb,samsung galaxy tab4 101 wifionly,
1142,galaxy tab4 10.1    wifi  32gb,samsung galaxy tab4 101 wifionly,
1144,galaxy tab4 7.0    wifi  8gb,samsung galaxy tab4 70 wifionly,
1146,galaxy tab4 7.0  verizon  8gb,samsung galaxy tab4 70 verizon,
1171,ipad (3rd generation)    wifionly  16gb,apple ipad 3rd generation 16gb wifionly,
1172,ipad (3rd generation)    wifionly  32gb,apple ipad 3rd generation 32gb wifionly,
1173,ipad (3rd generation)    wifionly  64gb,apple ipad 3rd generation 64gb wifionly,
1174,ipad (3rd generation)  at&t  16gb,apple ipad 3rd generation 16gb att,
1175,ipad (3rd generation)  at&t  32gb,apple ipad 3rd generation 32gb att,
1176,ipad (3rd generation)  at&t  64gb,apple ipad 3rd generation 64gb att,
1177,ipad (3rd generation)  verizon  16gb,apple ipad 3rd generation 16gb verizon,
1178,ipad (3rd generation)  verizon  32gb,apple ipad2nd generation 32gb verizon,
1179,ipad (3rd generation)  verizon  64gb,apple ipad2nd generation 64gb verizon,
